SKILL_ID,EMPLOYEE_ID,SKILL_NAME,SKILL_CATEGORY,PROFICIENCY_LEVEL,YEARS_OF_EXPERIENCE,IS_PRIMARY_SKILL,LAST_USED_DATE,SELF_RATING,VERIFIED_BY_MANAGER,CREATED_AT
1411,1342,GCP,Cloud Platform,Expert,3.7,false,2025-12-09,2.2,false,2026-03-20 06:58:39.498
283,1505,Docker,Containerization,Expert,0.8,true,2025-11-12,2.1,true,2026-03-20 06:58:39.498
1265,1059,CI/CD,DevOps,Expert,10.6,true,2025-03-27,5.0,true,2026-03-20 06:58:39.498
1621,1361,CI/CD,DevOps,Beginner,3.7,true,2025-04-12,4.8,false,2026-03-20 06:58:39.498
114,1261,dbt,Data Transformation,Advanced,0.9,false,2025-12-11,2.3,true,2026-03-20 06:58:39.498
455,1446,React,Frontend,Advanced,1.2,true,2025-05-10,2.6,true,2026-03-20 06:58:39.498
44,1008,Fivetran,Data Integration,Advanced,10.9,false,2025-05-06,2.9,true,2026-03-20 06:58:39.498
264,1372,Snowflake,Cloud Data Platform,Expert,14.1,false,2025-12-15,2.9,false,2026-03-20 06:58:39.498
1656,1381,dbt,Data Transformation,Beginner,6.9,true,2025-08-23,2.4,true,2026-03-20 06:58:39.498
1509,1356,Redshift,Cloud Data Platform,Beginner,10.3,false,2025-07-10,4.0,true,2026-03-20 06:58:39.498
388,1132,Java,Programming,Expert,1.4,false,2025-10-09,4.8,true,2026-03-20 06:58:39.498
585,1485,dbt,Data Transformation,Expert,5.0,false,2025-04-10,2.6,false,2026-03-20 06:58:39.498
1868,1012,Apache Spark,Big Data,Expert,8.4,false,2025-08-17,4.1,true,2026-03-20 06:58:39.498
299,1119,Talend,ETL,Expert,7.9,true,2026-02-12,4.8,true,2026-03-20 06:58:39.498
1860,1156,SQL,Database,Expert,5.6,false,2026-02-28,4.1,true,2026-03-20 06:58:39.498
260,1210,PostgreSQL,Database,Expert,7.8,false,2025-04-26,4.7,false,2026-03-20 06:58:39.498
462,1471,Apache Spark,Big Data,Expert,1.9,false,2025-12-30,3.9,true,2026-03-20 06:58:39.498
1309,1511,Looker,Visualization,Advanced,0.6,true,2025-07-25,3.0,true,2026-03-20 06:58:39.498
1951,1378,Streamlit,App Development,Expert,7.4,true,2025-12-22,4.8,false,2026-03-20 06:58:39.498
183,1091,Power BI,Visualization,Expert,0.9,false,2025-09-29,3.0,false,2026-03-20 06:58:39.498
590,1142,SSIS,ETL,Expert,14.8,true,2025-03-23,2.1,false,2026-03-20 06:58:39.498
1453,1376,Linux,Operating System,Beginner,3.8,true,2026-01-14,4.0,true,2026-03-20 06:58:39.498
257,1210,BigQuery,Cloud Data Platform,Beginner,9.2,true,2025-12-19,3.7,true,2026-03-20 06:58:39.498
118,1076,R,Programming,Expert,10.1,false,2025-04-27,2.6,false,2026-03-20 06:58:39.498
11127,1519,Python,Programming,Expert,15.0,false,2026-03-17,4.8,true,2026-03-21 04:04:54.479
1345,1368,Airflow,Workflow Orchestration,Intermediate,8.6,false,2026-01-03,2.9,false,2026-03-20 06:58:39.498
1905,1340,Machine Learning,AI/ML,Intermediate,5.6,true,2026-01-15,2.1,false,2026-03-20 06:58:39.498
512,1082,Apache Spark,Big Data,Intermediate,13.8,false,2025-11-21,3.0,true,2026-03-20 06:58:39.498
1742,1169,Terraform,Infrastructure as Code,Expert,11.3,true,2026-02-18,3.3,true,2026-03-20 06:58:39.498
150,1453,dbt,Data Transformation,Intermediate,1.5,false,2025-04-06,2.8,false,2026-03-20 06:58:39.498
1464,1374,SSRS,Analytics,Advanced,4.2,false,2025-07-22,3.4,false,2026-03-20 06:58:39.498
1295,1393,SSRS,Analytics,Advanced,7.9,true,2026-02-07,2.0,true,2026-03-20 06:58:39.498
135,1445,Redshift,Cloud Data Platform,Intermediate,8.4,false,2025-09-24,4.8,true,2026-03-20 06:58:39.498
556,1203,Informatica,ETL,Beginner,5.4,false,2025-10-06,2.7,false,2026-03-20 06:58:39.498
1874,1297,BigQuery,Cloud Data Platform,Advanced,7.4,false,2025-10-20,4.0,true,2026-03-20 06:58:39.498
256,1025,GCP,Cloud Platform,Beginner,1.0,false,2025-12-17,3.7,false,2026-03-20 06:58:39.498
1366,1294,Python,Programming,Advanced,14.8,false,2025-09-15,2.3,false,2026-03-20 06:58:39.498
563,1102,Airflow,Workflow Orchestration,Expert,7.6,true,2025-06-23,2.3,true,2026-03-20 06:58:39.498
1865,1233,Python,Programming,Expert,7.7,false,2025-05-16,3.9,true,2026-03-20 06:58:39.498
1927,1070,Docker,Containerization,Expert,6.0,false,2026-01-08,2.4,true,2026-03-20 06:58:39.498
126,1121,Snowflake,Cloud Data Platform,Beginner,12.1,false,2025-06-18,2.1,true,2026-03-20 06:58:39.498
1877,1279,Looker,Visualization,Intermediate,8.8,false,2025-11-06,4.7,true,2026-03-20 06:58:39.498
242,1495,Matillion,ETL,Intermediate,13.5,false,2025-04-25,4.4,true,2026-03-20 06:58:39.498
493,1343,Docker,Containerization,Expert,12.8,true,2025-06-01,3.1,false,2026-03-20 06:58:39.498
514,1082,R,Programming,Intermediate,4.7,false,2025-12-19,3.5,true,2026-03-20 06:58:39.498
1241,1299,NLP,AI/ML,Expert,7.7,true,2026-02-03,4.6,true,2026-03-20 06:58:39.498
1334,1187,Tableau,Visualization,Expert,6.7,false,2025-05-04,4.3,true,2026-03-20 06:58:39.498
113,1261,Java,Programming,Beginner,2.4,false,2025-07-27,4.0,true,2026-03-20 06:58:39.498
161,1050,AWS,Cloud Platform,Advanced,9.7,true,2025-12-30,2.1,true,2026-03-20 06:58:39.498
1329,1092,Power BI,Visualization,Advanced,5.6,false,2025-07-22,4.2,true,2026-03-20 06:58:39.498
1947,1224,Looker,Visualization,Expert,12.9,false,2025-08-25,3.1,false,2026-03-20 06:58:39.498
1772,1318,Apache Spark,Big Data,Intermediate,14.0,true,2025-06-05,2.4,true,2026-03-20 06:58:39.498
270,1135,Deep Learning,AI/ML,Advanced,8.8,false,2025-05-28,2.6,false,2026-03-20 06:58:39.498
1239,1243,Scala,Programming,Advanced,5.1,false,2026-01-28,3.8,false,2026-03-20 06:58:39.498
1472,1042,Kubernetes,Container Orchestration,Expert,10.9,true,2025-07-06,5.0,false,2026-03-20 06:58:39.498
1822,1055,Terraform,Infrastructure as Code,Advanced,2.1,true,2026-01-03,2.9,true,2026-03-20 06:58:39.498
1452,1313,Looker,Visualization,Intermediate,1.3,false,2025-06-06,4.2,false,2026-03-20 06:58:39.498
26,1251,Terraform,Infrastructure as Code,Beginner,14.6,false,2025-05-15,5.0,true,2026-03-20 06:58:39.498
1755,1312,BigQuery,Cloud Data Platform,Expert,11.3,false,2025-07-14,4.5,false,2026-03-20 06:58:39.498
383,1034,SSIS,ETL,Expert,3.5,true,2025-11-09,2.7,true,2026-03-20 06:58:39.498
1229,1033,React,Frontend,Intermediate,6.7,false,2025-08-09,3.7,true,2026-03-20 06:58:39.498
1288,1112,React,Frontend,Expert,5.0,false,2025-12-10,4.1,false,2026-03-20 06:58:39.498
1700,1158,Linux,Operating System,Expert,2.7,false,2025-03-31,4.2,false,2026-03-20 06:58:39.498
1811,1256,Git,Version Control,Advanced,6.6,false,2025-10-08,2.9,false,2026-03-20 06:58:39.498
1574,1161,AWS,Cloud Platform,Advanced,12.5,true,2026-01-27,4.2,false,2026-03-20 06:58:39.498
168,1061,Databricks,Data Platform,Beginner,8.9,true,2026-01-05,4.8,false,2026-03-20 06:58:39.498
1297,1206,Machine Learning,AI/ML,Advanced,4.8,true,2025-08-04,3.8,false,2026-03-20 06:58:39.498
1340,1459,Power BI,Visualization,Expert,5.3,true,2025-08-23,4.5,true,2026-03-20 06:58:39.498
11141,1522,Python,Programming,Expert,17.0,false,2026-03-19,5.0,true,2026-03-21 04:04:54.479
1768,1204,MongoDB,NoSQL,Expert,0.6,true,2025-09-29,3.3,false,2026-03-20 06:58:39.498
1398,1067,Informatica,ETL,Advanced,14.6,true,2025-08-18,2.8,true,2026-03-20 06:58:39.498
1314,1511,Airflow,Workflow Orchestration,Advanced,6.9,false,2026-01-12,2.8,true,2026-03-20 06:58:39.498
1507,1356,Java,Programming,Expert,2.8,true,2025-12-25,2.5,true,2026-03-20 06:58:39.498
1875,1297,Kafka,Streaming,Intermediate,14.1,false,2025-09-19,2.3,true,2026-03-20 06:58:39.498
1258,1429,Deep Learning,AI/ML,Beginner,8.2,true,2025-07-16,3.8,false,2026-03-20 06:58:39.498
1275,1347,Snowflake,Cloud Data Platform,Expert,5.8,false,2025-04-16,4.1,true,2026-03-20 06:58:39.498
1612,1309,Looker,Visualization,Beginner,2.0,true,2025-10-17,5.0,false,2026-03-20 06:58:39.498
1419,1384,R,Programming,Advanced,13.6,true,2025-07-28,3.2,true,2026-03-20 06:58:39.498
521,1057,Snowflake,Cloud Data Platform,Intermediate,10.6,false,2025-11-12,4.3,true,2026-03-20 06:58:39.498
447,1003,Databricks,Data Platform,Intermediate,7.2,false,2026-02-03,4.5,true,2026-03-20 06:58:39.498
1642,1146,Linux,Operating System,Intermediate,4.0,false,2026-01-19,3.5,false,2026-03-20 06:58:39.498
1109,1302,SSIS,ETL,Intermediate,3.3,false,2025-08-17,2.9,true,2026-03-20 06:58:39.498
1789,1103,Informatica,ETL,Beginner,13.0,false,2025-10-06,4.5,true,2026-03-20 06:58:39.498
1207,1189,Deep Learning,AI/ML,Expert,4.3,true,2025-05-02,3.6,true,2026-03-20 06:58:39.498
1912,1344,Fivetran,Data Integration,Expert,14.5,true,2025-05-28,3.9,false,2026-03-20 06:58:39.498
2048,1071,JavaScript,Programming,Intermediate,12.7,true,2025-11-05,4.0,false,2026-03-20 06:58:39.498
1210,1401,JavaScript,Programming,Expert,11.7,true,2025-07-20,4.2,false,2026-03-20 06:58:39.498
1371,1134,Airflow,Workflow Orchestration,Beginner,8.4,true,2025-07-05,4.8,true,2026-03-20 06:58:39.498
543,1124,Linux,Operating System,Expert,5.3,false,2025-09-29,4.6,false,2026-03-20 06:58:39.498
11133,1520,Snowflake,Cloud Platform,Advanced,6.0,false,2026-03-12,4.5,true,2026-03-21 04:04:54.479
433,1296,JavaScript,Programming,Advanced,4.5,false,2025-08-16,4.5,false,2026-03-20 06:58:39.498
11149,1523,Fivetran,Data Integration,Advanced,4.0,false,2026-02-28,4.3,true,2026-03-21 04:04:54.479
542,1124,AWS,Cloud Platform,Expert,10.8,false,2025-07-23,2.8,true,2026-03-20 06:58:39.498
221,1362,Terraform,Infrastructure as Code,Expert,8.4,true,2025-05-13,2.4,true,2026-03-20 06:58:39.498
1553,1027,Terraform,Infrastructure as Code,Advanced,10.7,false,2026-03-02,4.7,false,2026-03-20 06:58:39.498
5,1501,GCP,Cloud Platform,Expert,13.2,false,2026-01-26,4.3,true,2026-03-20 06:58:39.498
156,1094,MongoDB,NoSQL,Beginner,6.7,true,2026-01-23,2.7,true,2026-03-20 06:58:39.498
11106,1514,Machine Learning,AI/ML,Expert,10.0,false,2026-03-14,4.9,true,2026-03-21 04:04:54.479
1945,1224,Talend,ETL,Intermediate,10.6,true,2026-01-16,3.3,false,2026-03-20 06:58:39.498
1124,1423,Apache Spark,Big Data,Intermediate,12.9,false,2025-06-25,3.2,false,2026-03-20 06:58:39.498
579,1198,AWS,Cloud Platform,Expert,4.3,false,2026-03-11,2.4,true,2026-03-20 06:58:39.498
1953,1248,GCP,Cloud Platform,Intermediate,7.0,true,2026-02-09,3.2,false,2026-03-20 06:58:39.498
1743,1169,SSIS,ETL,Beginner,3.9,false,2026-01-22,3.2,true,2026-03-20 06:58:39.498
1993,1420,Databricks,Data Platform,Advanced,12.1,false,2025-10-26,3.5,false,2026-03-20 06:58:39.498
158,1094,dbt,Data Transformation,Advanced,1.4,false,2026-02-08,2.7,true,2026-03-20 06:58:39.498
1869,1275,PostgreSQL,Database,Advanced,9.6,true,2026-02-22,3.7,true,2026-03-20 06:58:39.498
379,1180,Python,Programming,Advanced,4.5,true,2025-09-02,2.3,true,2026-03-20 06:58:39.498
1728,1029,Docker,Containerization,Expert,10.3,false,2025-04-10,2.0,false,2026-03-20 06:58:39.498
220,1072,JavaScript,Programming,Advanced,7.7,true,2025-11-12,3.0,true,2026-03-20 06:58:39.498
2031,1266,React,Frontend,Expert,14.7,false,2026-02-14,3.3,false,2026-03-20 06:58:39.498
111,1261,Qlik,Visualization,Expert,13.2,false,2025-08-25,2.5,false,2026-03-20 06:58:39.498
182,1091,Qlik,Visualization,Expert,4.2,true,2025-11-10,3.8,true,2026-03-20 06:58:39.498
428,1385,Snowflake,Cloud Data Platform,Advanced,12.7,false,2025-12-13,4.1,false,2026-03-20 06:58:39.498
11144,1522,Streamlit,Visualization,Advanced,3.0,false,2026-03-01,4.2,true,2026-03-21 04:04:54.479
1734,1382,Informatica,ETL,Advanced,7.0,true,2026-02-21,2.1,true,2026-03-20 06:58:39.498
48,1272,Power BI,Visualization,Expert,4.5,false,2025-08-05,2.1,false,2026-03-20 06:58:39.498
1219,1426,Fivetran,Data Integration,Intermediate,11.6,false,2026-01-04,2.3,false,2026-03-20 06:58:39.498
1421,1448,Deep Learning,AI/ML,Advanced,10.2,false,2025-08-31,3.1,true,2026-03-20 06:58:39.498
496,1290,Java,Programming,Expert,15.0,false,2026-03-08,3.6,false,2026-03-20 06:58:39.498
1894,1045,Docker,Containerization,Expert,13.3,false,2025-07-09,3.7,false,2026-03-20 06:58:39.498
144,1021,Java,Programming,Beginner,11.3,false,2025-05-27,2.3,true,2026-03-20 06:58:39.498
2044,1118,Azure,Cloud Platform,Expert,0.9,true,2025-07-17,4.7,true,2026-03-20 06:58:39.498
46,1272,PostgreSQL,Database,Beginner,1.3,true,2025-07-21,3.8,false,2026-03-20 06:58:39.498
1712,1267,SQL,Database,Expert,2.6,false,2025-05-01,4.8,false,2026-03-20 06:58:39.498
401,1016,Talend,ETL,Expert,2.5,false,2025-12-12,2.3,true,2026-03-20 06:58:39.498
325,1141,Informatica,ETL,Advanced,11.3,false,2025-08-27,2.1,false,2026-03-20 06:58:39.498
1744,1169,Qlik,Visualization,Expert,9.1,false,2026-03-08,2.1,true,2026-03-20 06:58:39.498
582,1415,Qlik,Visualization,Expert,13.0,true,2025-05-04,3.8,true,2026-03-20 06:58:39.498
1435,1285,Informatica,ETL,Expert,8.3,true,2025-08-09,3.5,true,2026-03-20 06:58:39.498
345,1417,Matillion,ETL,Expert,12.9,false,2025-09-29,4.0,true,2026-03-20 06:58:39.498
1762,1152,React,Frontend,Expert,1.7,false,2026-01-10,2.7,true,2026-03-20 06:58:39.498
573,1004,Docker,Containerization,Beginner,14.6,false,2025-04-14,2.7,false,2026-03-20 06:58:39.498
38,1326,SQL,Database,Advanced,11.6,false,2025-08-12,3.5,false,2026-03-20 06:58:39.498
140,1449,Snowflake,Cloud Data Platform,Expert,6.0,false,2026-03-04,3.6,true,2026-03-20 06:58:39.498
1368,1282,Informatica,ETL,Expert,3.7,true,2026-01-22,3.6,true,2026-03-20 06:58:39.498
504,1229,Machine Learning,AI/ML,Intermediate,9.1,true,2025-09-23,2.1,false,2026-03-20 06:58:39.498
1403,1190,Java,Programming,Beginner,1.2,false,2025-12-27,3.3,false,2026-03-20 06:58:39.498
566,1102,Redshift,Cloud Data Platform,Advanced,4.4,false,2025-07-31,2.0,true,2026-03-20 06:58:39.498
172,1246,Docker,Containerization,Expert,0.9,false,2025-11-27,4.6,true,2026-03-20 06:58:39.498
440,1104,Fivetran,Data Integration,Intermediate,3.6,false,2026-02-19,4.2,true,2026-03-20 06:58:39.498
1748,1242,Tableau,Visualization,Intermediate,11.9,true,2025-07-19,4.3,false,2026-03-20 06:58:39.498
194,1073,Azure,Cloud Platform,Advanced,3.7,false,2025-12-14,2.8,true,2026-03-20 06:58:39.498
1835,1306,Snowflake,Cloud Data Platform,Intermediate,9.9,false,2025-03-27,4.4,false,2026-03-20 06:58:39.498
1127,1458,Fivetran,Data Integration,Intermediate,8.8,true,2025-04-04,3.8,false,2026-03-20 06:58:39.498
581,1000,Apache Spark,Big Data,Expert,2.7,false,2026-02-20,3.5,false,2026-03-20 06:58:39.498
1423,1310,Informatica,ETL,Intermediate,8.0,true,2025-10-13,3.4,true,2026-03-20 06:58:39.498
1990,1013,Snowflake,Cloud Data Platform,Advanced,7.4,false,2026-01-19,2.6,true,2026-03-20 06:58:39.498
1687,1271,GCP,Cloud Platform,Expert,7.2,true,2025-12-20,3.9,true,2026-03-20 06:58:39.498
511,1082,Kafka,Streaming,Expert,11.1,true,2025-12-26,2.5,false,2026-03-20 06:58:39.498
1750,1040,NLP,AI/ML,Beginner,14.5,true,2025-08-08,2.4,false,2026-03-20 06:58:39.498
1847,1176,Looker,Visualization,Intermediate,12.4,true,2025-08-07,4.9,false,2026-03-20 06:58:39.498
112,1261,Apache Spark,Big Data,Advanced,2.9,false,2026-01-19,2.1,true,2026-03-20 06:58:39.498
1312,1511,Redshift,Cloud Data Platform,Expert,12.8,false,2025-09-23,3.5,true,2026-03-20 06:58:39.498
1276,1509,React,Frontend,Intermediate,7.3,false,2025-10-26,3.9,false,2026-03-20 06:58:39.498
2003,1413,Java,Programming,Expert,11.8,true,2025-09-29,3.0,false,2026-03-20 06:58:39.498
225,1362,Java,Programming,Expert,7.8,false,2025-11-26,3.3,true,2026-03-20 06:58:39.498
600,1483,Matillion,ETL,Advanced,10.1,false,2026-01-18,3.1,false,2026-03-20 06:58:39.498
1963,1479,Looker,Visualization,Beginner,13.4,false,2025-09-19,4.9,true,2026-03-20 06:58:39.498
1376,1110,Apache Spark,Big Data,Intermediate,6.5,false,2025-05-14,3.5,true,2026-03-20 06:58:39.498
313,1220,R,Programming,Expert,2.4,true,2025-08-28,3.4,true,2026-03-20 06:58:39.498
507,1348,Streamlit,App Development,Beginner,2.1,false,2025-08-29,4.8,false,2026-03-20 06:58:39.498
1725,1029,R,Programming,Expert,13.9,true,2025-09-16,4.0,true,2026-03-20 06:58:39.498
1992,1420,CI/CD,DevOps,Beginner,12.9,false,2025-12-26,2.3,false,2026-03-20 06:58:39.498
1918,1109,Azure,Cloud Platform,Advanced,6.0,true,2026-02-07,3.4,true,2026-03-20 06:58:39.498
331,1058,Scala,Programming,Expert,10.9,false,2026-02-03,4.5,false,2026-03-20 06:58:39.498
1308,1178,SQL,Database,Expert,10.6,false,2025-08-01,4.0,false,2026-03-20 06:58:39.498
395,1167,Azure,Cloud Platform,Expert,6.7,false,2025-04-12,4.9,false,2026-03-20 06:58:39.498
361,1010,React,Frontend,Expert,2.5,false,2026-03-20,2.7,true,2026-03-20 06:58:39.498
1909,1011,SQL,Database,Advanced,6.4,true,2025-04-13,2.4,true,2026-03-20 06:58:39.498
1131,1053,BigQuery,Cloud Data Platform,Beginner,8.2,false,2025-12-08,2.7,true,2026-03-20 06:58:39.498
1751,1040,Looker,Visualization,Expert,6.9,false,2025-04-07,3.9,true,2026-03-20 06:58:39.498
224,1362,Azure,Cloud Platform,Expert,4.9,false,2025-09-10,5.0,false,2026-03-20 06:58:39.498
544,1124,JavaScript,Programming,Expert,10.5,false,2025-10-30,4.1,false,2026-03-20 06:58:39.498
1336,1139,R,Programming,Expert,6.8,false,2026-03-04,3.1,true,2026-03-20 06:58:39.498
1635,1283,Deep Learning,AI/ML,Expert,3.8,true,2025-06-11,3.8,true,2026-03-20 06:58:39.498
1260,1429,Apache Spark,Big Data,Advanced,1.4,false,2025-12-12,4.2,true,2026-03-20 06:58:39.498
248,1043,NLP,AI/ML,Expert,12.4,true,2025-10-31,2.8,false,2026-03-20 06:58:39.498
2025,1095,NLP,AI/ML,Intermediate,3.2,false,2025-09-25,5.0,false,2026-03-20 06:58:39.498
1593,1140,GCP,Cloud Platform,Beginner,8.4,false,2025-07-10,2.9,true,2026-03-20 06:58:39.498
494,1290,SSIS,ETL,Beginner,3.1,true,2025-05-25,4.6,true,2026-03-20 06:58:39.498
1259,1429,Azure,Cloud Platform,Expert,12.6,false,2025-08-16,3.1,true,2026-03-20 06:58:39.498
36,1435,Apache Spark,Big Data,Intermediate,1.7,true,2025-07-15,4.1,true,2026-03-20 06:58:39.498
414,1020,Streamlit,App Development,Beginner,9.0,false,2026-02-04,2.7,true,2026-03-20 06:58:39.498
1214,1466,Airflow,Workflow Orchestration,Beginner,12.8,false,2025-10-01,2.7,true,2026-03-20 06:58:39.498
1982,1143,Linux,Operating System,Expert,8.5,false,2025-08-07,4.9,true,2026-03-20 06:58:39.498
439,1104,dbt,Data Transformation,Advanced,5.5,false,2026-01-23,3.6,true,2026-03-20 06:58:39.498
1937,1496,Tableau,Visualization,Expert,3.6,false,2026-02-18,4.8,true,2026-03-20 06:58:39.498
1981,1143,BigQuery,Cloud Data Platform,Expert,9.8,false,2026-01-11,4.3,false,2026-03-20 06:58:39.498
11105,1514,Snowflake,Cloud Platform,Expert,7.5,true,2026-03-12,4.6,true,2026-03-21 04:04:54.479
1112,1464,Scala,Programming,Expert,3.9,false,2026-01-27,2.0,true,2026-03-20 06:58:39.498
1103,1333,Apache Spark,Big Data,Beginner,12.1,false,2026-01-15,4.3,true,2026-03-20 06:58:39.498
1663,1328,Azure,Cloud Platform,Expert,2.5,true,2025-03-29,4.5,false,2026-03-20 06:58:39.498
234,1002,CI/CD,DevOps,Expert,2.6,false,2025-12-06,4.2,false,2026-03-20 06:58:39.498
448,1003,Matillion,ETL,Expert,13.9,false,2026-01-10,4.4,true,2026-03-20 06:58:39.498
1798,1389,Machine Learning,AI/ML,Intermediate,11.4,false,2025-09-13,3.6,true,2026-03-20 06:58:39.498
583,1415,Matillion,ETL,Intermediate,8.9,false,2026-01-05,2.7,true,2026-03-20 06:58:39.498
1747,1403,Linux,Operating System,Intermediate,1.3,false,2026-02-08,2.6,true,2026-03-20 06:58:39.498
1350,1439,Snowflake,Cloud Data Platform,Expert,13.8,false,2025-05-12,4.2,false,2026-03-20 06:58:39.498
528,1311,Fivetran,Data Integration,Intermediate,8.3,false,2026-03-08,2.1,false,2026-03-20 06:58:39.498
1281,1323,GCP,Cloud Platform,Expert,4.7,true,2025-05-03,4.3,true,2026-03-20 06:58:39.498
1757,1152,BigQuery,Cloud Data Platform,Expert,12.9,true,2025-11-17,2.4,false,2026-03-20 06:58:39.498
1347,1368,Scala,Programming,Advanced,6.2,false,2025-04-05,3.4,true,2026-03-20 06:58:39.498
459,1471,SSIS,ETL,Expert,10.8,true,2026-01-10,4.2,true,2026-03-20 06:58:39.498
1291,1241,JavaScript,Programming,Expert,5.1,true,2025-07-01,3.2,true,2026-03-20 06:58:39.498
1933,1496,BigQuery,Cloud Data Platform,Expert,1.9,true,2025-03-22,2.5,true,2026-03-20 06:58:39.498
1361,1434,Fivetran,Data Integration,Advanced,12.5,false,2025-12-25,2.9,false,2026-03-20 06:58:39.498
115,1076,Terraform,Infrastructure as Code,Advanced,6.0,true,2025-09-27,3.5,false,2026-03-20 06:58:39.498
311,1039,Machine Learning,AI/ML,Beginner,6.9,false,2026-01-25,2.0,true,2026-03-20 06:58:39.498
1571,1394,GCP,Cloud Platform,Intermediate,14.4,false,2025-05-15,2.1,true,2026-03-20 06:58:39.498
1518,1218,Kubernetes,Container Orchestration,Advanced,12.1,false,2025-12-20,2.2,true,2026-03-20 06:58:39.498
1243,1320,Python,Programming,Advanced,7.1,false,2025-11-25,4.9,true,2026-03-20 06:58:39.498
1622,1361,dbt,Data Transformation,Intermediate,11.3,false,2026-01-19,3.6,false,2026-03-20 06:58:39.498
1486,1363,NLP,AI/ML,Expert,12.8,false,2026-02-28,4.9,true,2026-03-20 06:58:39.498
1155,1346,Apache Spark,Big Data,Expert,8.6,true,2026-02-21,2.5,true,2026-03-20 06:58:39.498
1120,1423,CI/CD,DevOps,Intermediate,11.5,true,2025-11-19,4.0,false,2026-03-20 06:58:39.498
1377,1110,BigQuery,Cloud Data Platform,Intermediate,10.6,false,2025-05-17,3.0,false,2026-03-20 06:58:39.498
1541,1222,Azure,Cloud Platform,Intermediate,9.3,false,2025-11-09,4.2,true,2026-03-20 06:58:39.498
1889,1265,JavaScript,Programming,Beginner,6.5,false,2026-03-13,3.2,true,2026-03-20 06:58:39.498
1977,1196,Deep Learning,AI/ML,Advanced,13.2,false,2026-03-20,4.1,false,2026-03-20 06:58:39.498
1607,1396,SSIS,ETL,Advanced,11.6,true,2025-08-29,4.5,true,2026-03-20 06:58:39.498
241,1495,Java,Programming,Expert,14.8,true,2025-10-22,4.8,false,2026-03-20 06:58:39.498
472,1274,BigQuery,Cloud Data Platform,Expert,3.9,false,2025-06-29,5.0,true,2026-03-20 06:58:39.498
1230,1035,Informatica,ETL,Intermediate,13.3,true,2025-09-13,2.6,true,2026-03-20 06:58:39.498
1714,1267,Looker,Visualization,Expert,14.3,false,2026-02-14,5.0,true,2026-03-20 06:58:39.498
1952,1378,SQL,Database,Expert,14.8,false,2025-11-19,2.3,true,2026-03-20 06:58:39.498
11111,1515,Kafka,Streaming,Advanced,5.0,false,2026-02-20,4.3,true,2026-03-21 04:04:54.479
1432,1049,Snowflake,Cloud Data Platform,Expert,14.7,false,2025-04-12,3.0,true,2026-03-20 06:58:39.498
1740,1208,React,Frontend,Expert,10.0,false,2025-10-08,4.3,true,2026-03-20 06:58:39.498
1555,1027,dbt,Data Transformation,Advanced,14.4,false,2025-07-16,4.5,true,2026-03-20 06:58:39.498
1138,1286,Airflow,Workflow Orchestration,Advanced,1.3,true,2025-04-03,3.3,false,2026-03-20 06:58:39.498
1227,1033,dbt,Data Transformation,Intermediate,13.8,false,2025-12-17,2.6,true,2026-03-20 06:58:39.498
1190,1498,Power BI,Visualization,Advanced,13.5,false,2025-04-10,2.5,false,2026-03-20 06:58:39.498
11113,1516,Deep Learning,AI/ML,Expert,9.0,true,2026-03-18,4.8,true,2026-03-21 04:04:54.479
1919,1109,Informatica,ETL,Beginner,3.0,false,2025-08-07,2.0,false,2026-03-20 06:58:39.498
1604,1336,Linux,Operating System,Intermediate,1.1,false,2025-10-26,3.9,true,2026-03-20 06:58:39.498
34,1037,Machine Learning,AI/ML,Expert,13.1,false,2025-11-23,2.3,false,2026-03-20 06:58:39.498
1670,1425,Informatica,ETL,Expert,14.1,false,2025-04-21,3.9,true,2026-03-20 06:58:39.498
1254,1136,JavaScript,Programming,Expert,2.7,false,2025-09-25,4.6,false,2026-03-20 06:58:39.498
1447,1314,Tableau,Visualization,Advanced,12.5,false,2025-03-20,2.3,true,2026-03-20 06:58:39.498
1950,1224,Terraform,Infrastructure as Code,Advanced,6.7,false,2025-11-14,5.0,true,2026-03-20 06:58:39.498
1547,1475,GCP,Cloud Platform,Intermediate,9.5,true,2025-04-25,3.9,true,2026-03-20 06:58:39.498
1515,1129,Looker,Visualization,Intermediate,14.3,true,2025-07-25,2.9,true,2026-03-20 06:58:39.498
1332,1187,AWS,Cloud Platform,Beginner,5.8,false,2026-03-07,3.2,true,2026-03-20 06:58:39.498
1902,1184,dbt,Data Transformation,Intermediate,10.0,false,2025-05-02,2.6,false,2026-03-20 06:58:39.498
1513,1017,Machine Learning,AI/ML,Expert,3.0,false,2025-04-16,3.3,false,2026-03-20 06:58:39.498
1202,1412,dbt,Data Transformation,Advanced,13.4,false,2025-12-21,3.1,false,2026-03-20 06:58:39.498
1161,1018,JavaScript,Programming,Advanced,10.1,false,2025-08-02,3.0,false,2026-03-20 06:58:39.498
473,1274,dbt,Data Transformation,Expert,8.5,false,2026-02-19,3.2,true,2026-03-20 06:58:39.498
570,1102,AWS,Cloud Platform,Expert,12.3,false,2025-04-10,3.9,true,2026-03-20 06:58:39.498
367,1404,SSIS,ETL,Intermediate,7.2,false,2025-06-03,3.7,false,2026-03-20 06:58:39.498
274,1245,dbt,Data Transformation,Beginner,8.0,false,2025-11-03,4.4,false,2026-03-20 06:58:39.498
